judge_score_id,judge,judge_score,performance_id,season,week,week_theme,couple,primary_dance_style,primary_song,primary_song_artist,total_score,dance_style,music,result,week_title,celeb_name_part,pro_name_part,professional,celebrity,notability,film,era,original_couple,dance_chosen_by,tv_show,disney_film,film_theme,trio_partner,james_bond_film,dynamic_duo,professionals,icon,film_series,icons,mentor,horror_film_show,trio_dance_partner,villain,cirque_du_soleil_show,genre,broadway_show,television_show,musical,guest_judge,michael_jackson_theme
128,Bruno Tonioli,7.0,6,2,1,No Theme,Tia & Maks,Waltz,"""What a Wonderful World""",Louis Armstrong,20,Waltz,"""What a Wonderful World""—Louis Armstrong",Bottom two,Week 1,Tia,Maks,Maksim Chmerkovskiy,Tia Carrere,Actress & model,,,,,,,,,,,,,,,,,,,,,,,,,
129,Carrie Ann Inaba,4.0,7,2,1,No Theme,Master P & Ashly,Cha-Cha-Cha,"""I Want You Back""",The Jackson 5,12,Cha-cha-cha,"""I Want You Back""—The Jackson 5",Safe,Week 1,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
130,Len Goodman,4.0,7,2,1,No Theme,Master P & Ashly,Cha-Cha-Cha,"""I Want You Back""",The Jackson 5,12,Cha-cha-cha,"""I Want You Back""—The Jackson 5",Safe,Week 1,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
131,Bruno Tonioli,4.0,7,2,1,No Theme,Master P & Ashly,Cha-Cha-Cha,"""I Want You Back""",The Jackson 5,12,Cha-cha-cha,"""I Want You Back""—The Jackson 5",Safe,Week 1,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
132,Carrie Ann Inaba,7.0,8,2,1,No Theme,Giselle & Jonathan,Waltz,"""I Never Loved a Man (The Way I Love You)""",Roxette,23,Waltz,"""I Never Loved a Man (The Way I Love You)""—Roxette",Safe,Week 1,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
133,Len Goodman,8.0,8,2,1,No Theme,Giselle & Jonathan,Waltz,"""I Never Loved a Man (The Way I Love You)""",Roxette,23,Waltz,"""I Never Loved a Man (The Way I Love You)""—Roxette",Safe,Week 1,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
134,Bruno Tonioli,8.0,8,2,1,No Theme,Giselle & Jonathan,Waltz,"""I Never Loved a Man (The Way I Love You)""",Roxette,23,Waltz,"""I Never Loved a Man (The Way I Love You)""—Roxette",Safe,Week 1,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
135,Carrie Ann Inaba,7.0,9,1,1,No Theme,Rachel & Jonathan,Waltz,"""Three Times A Lady""",Lionel Richie,20,Waltz,"""Three Times A Lady""—Lionel Richie",,Week 1,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
136,Len Goodman,6.0,9,1,1,No Theme,Rachel & Jonathan,Waltz,"""Three Times A Lady""",Lionel Richie,20,Waltz,"""Three Times A Lady""—Lionel Richie",,Week 1,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
137,Bruno Tonioli,7.0,9,1,1,No Theme,Rachel & Jonathan,Waltz,"""Three Times A Lady""",Lionel Richie,20,Waltz,"""Three Times A Lady""—Lionel Richie",,Week 1,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
138,Carrie Ann Inaba,5.0,10,1,1,No Theme,Evander & Edyta,Cha-Cha-Cha,"""Respect""",Aretha Franklin,18,Cha-cha-cha,"""Respect""—Aretha Franklin",,Week 1,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
139,Len Goodman,7.0,10,1,1,No Theme,Evander & Edyta,Cha-Cha-Cha,"""Respect""",Aretha Franklin,18,Cha-cha-cha,"""Respect""—Aretha Franklin",,Week 1,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
140,Bruno Tonioli,6.0,10,1,1,No Theme,Evander & Edyta,Cha-Cha-Cha,"""Respect""",Aretha Franklin,18,Cha-cha-cha,"""Respect""—Aretha Franklin",,Week 1,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
141,Carrie Ann Inaba,5.0,11,1,1,No Theme,Kelly & Alec,Waltz,"""I Have Nothing""",Whitney Houston,13,Waltz,"""I Have Nothing""—Whitney Houston",,Week 1,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
142,Len Goodman,4.0,11,1,1,No Theme,Kelly & Alec,Waltz,"""I Have Nothing""",Whitney Houston,13,Waltz,"""I Have Nothing""—Whitney Houston",,Week 1,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
143,Bruno Tonioli,4.0,11,1,1,No Theme,Kelly & Alec,Waltz,"""I Have Nothing""",Whitney Houston,13,Waltz,"""I Have Nothing""—Whitney Houston",,Week 1,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
144,Carrie Ann Inaba,7.0,12,1,1,No Theme,John & Charlotte,Cha-Cha-Cha,"""September""","Earth, Wind & Fire",20,Cha-cha-cha,"""September""—Earth, Wind & Fire",,Week 1,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
145,Len Goodman,7.0,12,1,1,No Theme,John & Charlotte,Cha-Cha-Cha,"""September""","Earth, Wind & Fire",20,Cha-cha-cha,"""September""—Earth, Wind & Fire",,Week 1,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
146,Bruno Tonioli,6.0,12,1,1,No Theme,John & Charlotte,Cha-Cha-Cha,"""September""","Earth, Wind & Fire",20,Cha-cha-cha,"""September""—Earth, Wind & Fire",,Week 1,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
147,Carrie Ann Inaba,7.0,13,2,1,No Theme,Jerry & Anna,Cha-Cha-Cha,"""I Like It""",The Blackout All-Stars,21,Cha-cha-cha,"""I Like It""—The Blackout All-Stars",Safe,Week 1,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
148,Len Goodman,7.0,13,2,1,No Theme,Jerry & Anna,Cha-Cha-Cha,"""I Like It""",The Blackout All-Stars,21,Cha-cha-cha,"""I Like It""—The Blackout All-Stars",Safe,Week 1,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
149,Bruno Tonioli,7.0,13,2,1,No Theme,Jerry & Anna,Cha-Cha-Cha,"""I Like It""",The Blackout All-Stars,21,Cha-cha-cha,"""I Like It""—The Blackout All-Stars",Safe,Week 1,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
150,Carrie Ann Inaba,7.0,14,2,1,No Theme,Tatum & Nick,Waltz,"""What the World Needs Now Is Love""",Jackie DeShannon,23,Waltz,"""What the World Needs Now Is Love""—Jackie DeShannon",Safe,Week 1,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
151,Len Goodman,8.0,14,2,1,No Theme,Tatum & Nick,Waltz,"""What the World Needs Now Is Love""",Jackie DeShannon,23,Waltz,"""What the World Needs Now Is Love""—Jackie DeShannon",Safe,Week 1,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
152,Bruno Tonioli,8.0,14,2,1,No Theme,Tatum & Nick,Waltz,"""What the World Needs Now Is Love""",Jackie DeShannon,23,Waltz,"""What the World Needs Now Is Love""—Jackie DeShannon",Safe,Week 1,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
153,Carrie Ann Inaba,6.0,15,2,2,No Theme,Lisa & Louis,Rumba,"""Your Song""",Elton John,20,Rumba,"""Your Song""—Elton John",Safe,Week 2,Lisa,Louis,Louis van Amstel,Lisa Rinna,Television actress & host,,,,,,,,,,,,,,,,,,,,,,,,,
154,Len Goodman,7.0,15,2,2,No Theme,Lisa & Louis,Rumba,"""Your Song""",Elton John,20,Rumba,"""Your Song""—Elton John",Safe,Week 2,Lisa,Louis,Louis van Amstel,Lisa Rinna,Television actress & host,,,,,,,,,,,,,,,,,,,,,,,,,
155,Bruno Tonioli,7.0,15,2,2,No Theme,Lisa & Louis,Rumba,"""Your Song""",Elton John,20,Rumba,"""Your Song""—Elton John",Safe,Week 2,Lisa,Louis,Louis van Amstel,Lisa Rinna,Television actress & host,,,,,,,,,,,,,,,,,,,,,,,,,
156,Carrie Ann Inaba,6.0,16,1,1,No Theme,Trista & Louis,Waltz,"""Come Away with Me""",Norah Jones,18,Waltz,"""Come Away with Me""—Norah Jones",,Week 1,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
157,Len Goodman,6.0,16,1,1,No Theme,Trista & Louis,Waltz,"""Come Away with Me""",Norah Jones,18,Waltz,"""Come Away with Me""—Norah Jones",,Week 1,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
158,Bruno Tonioli,6.0,16,1,1,No Theme,Trista & Louis,Waltz,"""Come Away with Me""",Norah Jones,18,Waltz,"""Come Away with Me""—Norah Jones",,Week 1,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
159,Carrie Ann Inaba,8.0,17,1,2,No Theme,Rachel & Jonathan,Rumba,"""I Don't Wanna Miss a Thing""",Aerosmith,24,Rumba,"""I Don't Wanna Miss a Thing""—Aerosmith",Bottom two,Week 2,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
160,Len Goodman,8.0,17,1,2,No Theme,Rachel & Jonathan,Rumba,"""I Don't Wanna Miss a Thing""",Aerosmith,24,Rumba,"""I Don't Wanna Miss a Thing""—Aerosmith",Bottom two,Week 2,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
161,Bruno Tonioli,8.0,17,1,2,No Theme,Rachel & Jonathan,Rumba,"""I Don't Wanna Miss a Thing""",Aerosmith,24,Rumba,"""I Don't Wanna Miss a Thing""—Aerosmith",Bottom two,Week 2,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
162,Carrie Ann Inaba,9.0,18,2,2,No Theme,Drew & Cheryl,Quickstep,"""Neutron Dance""",The Pointer Sisters,27,Quickstep,"""Neutron Dance""—The Pointer Sisters",Safe,Week 2,Drew,Cheryl,Cheryl Burke,Drew Lachey,98 Degrees singer,,,,,,,,,,,,,,,,,,,,,,,,,
163,Len Goodman,9.0,18,2,2,No Theme,Drew & Cheryl,Quickstep,"""Neutron Dance""",The Pointer Sisters,27,Quickstep,"""Neutron Dance""—The Pointer Sisters",Safe,Week 2,Drew,Cheryl,Cheryl Burke,Drew Lachey,98 Degrees singer,,,,,,,,,,,,,,,,,,,,,,,,,
164,Bruno Tonioli,9.0,18,2,2,No Theme,Drew & Cheryl,Quickstep,"""Neutron Dance""",The Pointer Sisters,27,Quickstep,"""Neutron Dance""—The Pointer Sisters",Safe,Week 2,Drew,Cheryl,Cheryl Burke,Drew Lachey,98 Degrees singer,,,,,,,,,,,,,,,,,,,,,,,,,
165,Carrie Ann Inaba,7.0,19,2,2,No Theme,Tia & Maks,Rumba,"""Emotion""",Destiny's Child,22,Rumba,"""Emotion""—Destiny's Child",Safe,Week 2,Tia,Maks,Maksim Chmerkovskiy,Tia Carrere,Actress & model,,,,,,,,,,,,,,,,,,,,,,,,,
166,Len Goodman,8.0,19,2,2,No Theme,Tia & Maks,Rumba,"""Emotion""",Destiny's Child,22,Rumba,"""Emotion""—Destiny's Child",Safe,Week 2,Tia,Maks,Maksim Chmerkovskiy,Tia Carrere,Actress & model,,,,,,,,,,,,,,,,,,,,,,,,,
167,Bruno Tonioli,7.0,19,2,2,No Theme,Tia & Maks,Rumba,"""Emotion""",Destiny's Child,22,Rumba,"""Emotion""—Destiny's Child",Safe,Week 2,Tia,Maks,Maksim Chmerkovskiy,Tia Carrere,Actress & model,,,,,,,,,,,,,,,,,,,,,,,,,
168,Carrie Ann Inaba,8.0,20,2,2,No Theme,George & Edyta,Quickstep,"""Top Hat, White Tie and Tails""",Fred Astaire,22,Quickstep,"""Top Hat, White Tie and Tails""—Fred Astaire",Safe,Week 2,George,Edyta,Edyta Śliwińska,George Hamilton,Actor,,,,,,,,,,,,,,,,,,,,,,,,,
169,Len Goodman,7.0,20,2,2,No Theme,George & Edyta,Quickstep,"""Top Hat, White Tie and Tails""",Fred Astaire,22,Quickstep,"""Top Hat, White Tie and Tails""—Fred Astaire",Safe,Week 2,George,Edyta,Edyta Śliwińska,George Hamilton,Actor,,,,,,,,,,,,,,,,,,,,,,,,,
170,Bruno Tonioli,7.0,20,2,2,No Theme,George & Edyta,Quickstep,"""Top Hat, White Tie and Tails""",Fred Astaire,22,Quickstep,"""Top Hat, White Tie and Tails""—Fred Astaire",Safe,Week 2,George,Edyta,Edyta Śliwińska,George Hamilton,Actor,,,,,,,,,,,,,,,,,,,,,,,,,
171,Carrie Ann Inaba,8.0,21,1,2,No Theme,Joey & Ashly,Quickstep,"""You're The One That I Want""",John Travolta & Olivia Newton-John,21,Quickstep,"""You're The One That I Want""—John Travolta & Olivia Newton-John",Safe,Week 2,Joey,Ashly,Ashly DelGrosso,Joey McIntyre,New Kids on the Block singer,,,,,,,,,,,,,,,,,,,,,,,,,
172,Len Goodman,7.0,21,1,2,No Theme,Joey & Ashly,Quickstep,"""You're The One That I Want""",John Travolta & Olivia Newton-John,21,Quickstep,"""You're The One That I Want""—John Travolta & Olivia Newton-John",Safe,Week 2,Joey,Ashly,Ashly DelGrosso,Joey McIntyre,New Kids on the Block singer,,,,,,,,,,,,,,,,,,,,,,,,,
173,Bruno Tonioli,6.0,21,1,2,No Theme,Joey & Ashly,Quickstep,"""You're The One That I Want""",John Travolta & Olivia Newton-John,21,Quickstep,"""You're The One That I Want""—John Travolta & Olivia Newton-John",Safe,Week 2,Joey,Ashly,Ashly DelGrosso,Joey McIntyre,New Kids on the Block singer,,,,,,,,,,,,,,,,,,,,,,,,,
174,Carrie Ann Inaba,6.0,22,1,2,No Theme,Trista & Louis,Rumba,"""Endless Love""",Diana Ross & Lionel Richie,19,Rumba,"""Endless Love""—Diana Ross & Lionel Richie",Eliminated,Week 2,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
175,Len Goodman,7.0,22,1,2,No Theme,Trista & Louis,Rumba,"""Endless Love""",Diana Ross & Lionel Richie,19,Rumba,"""Endless Love""—Diana Ross & Lionel Richie",Eliminated,Week 2,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
176,Bruno Tonioli,6.0,22,1,2,No Theme,Trista & Louis,Rumba,"""Endless Love""",Diana Ross & Lionel Richie,19,Rumba,"""Endless Love""—Diana Ross & Lionel Richie",Eliminated,Week 2,Trista,Louis,Louis van Amstel,Trista Sutter,The Bachelorette star,,,,,,,,,,,,,,,,,,,,,,,,,
177,Carrie Ann Inaba,8.0,23,1,2,No Theme,John & Charlotte,Quickstep,"""Let's Face the Music and Dance""",Irving Berlin,26,Quickstep,"""Let's Face the Music and Dance""—Irving Berlin",Safe,Week 2,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
178,Len Goodman,9.0,23,1,2,No Theme,John & Charlotte,Quickstep,"""Let's Face the Music and Dance""",Irving Berlin,26,Quickstep,"""Let's Face the Music and Dance""—Irving Berlin",Safe,Week 2,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
179,Bruno Tonioli,9.0,23,1,2,No Theme,John & Charlotte,Quickstep,"""Let's Face the Music and Dance""",Irving Berlin,26,Quickstep,"""Let's Face the Music and Dance""—Irving Berlin",Safe,Week 2,John,Charlotte,Charlotte Jørgensen,John O'Hurley,Television actor---& game show host,,,,,,,,,,,,,,,,,,,,,,,,,
180,Carrie Ann Inaba,5.0,24,2,2,No Theme,Tatum & Nick,Rumba,"""Careless Whisper""",Wham!,17,Rumba,"""Careless Whisper""—Wham!",Eliminated,Week 2,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
181,Len Goodman,6.0,24,2,2,No Theme,Tatum & Nick,Rumba,"""Careless Whisper""",Wham!,17,Rumba,"""Careless Whisper""—Wham!",Eliminated,Week 2,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
182,Bruno Tonioli,6.0,24,2,2,No Theme,Tatum & Nick,Rumba,"""Careless Whisper""",Wham!,17,Rumba,"""Careless Whisper""—Wham!",Eliminated,Week 2,Tatum,Nick,Nick Kosovich,Tatum O'Neal,Film actress,,,,,,,,,,,,,,,,,,,,,,,,,
183,Carrie Ann Inaba,7.0,25,2,2,No Theme,Jerry & Anna,Quickstep,"""If My Friends Could See Me Now""",Sweet Charity,23,Quickstep,"""If My Friends Could See Me Now""—Sweet Charity",Safe,Week 2,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
184,Len Goodman,8.0,25,2,2,No Theme,Jerry & Anna,Quickstep,"""If My Friends Could See Me Now""",Sweet Charity,23,Quickstep,"""If My Friends Could See Me Now""—Sweet Charity",Safe,Week 2,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
185,Bruno Tonioli,8.0,25,2,2,No Theme,Jerry & Anna,Quickstep,"""If My Friends Could See Me Now""",Sweet Charity,23,Quickstep,"""If My Friends Could See Me Now""—Sweet Charity",Safe,Week 2,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
186,Carrie Ann Inaba,9.0,26,2,2,No Theme,Stacy & Tony,Rumba,"""I'm Like a Bird""",Nelly Furtado,29,Rumba,"""I'm Like a Bird""—Nelly Furtado",Safe,Week 2,Stacy,Tony,Tony Dovolani,Stacy Keibler,WWE Diva,,,,,,,,,,,,,,,,,,,,,,,,,
187,Len Goodman,10.0,26,2,2,No Theme,Stacy & Tony,Rumba,"""I'm Like a Bird""",Nelly Furtado,29,Rumba,"""I'm Like a Bird""—Nelly Furtado",Safe,Week 2,Stacy,Tony,Tony Dovolani,Stacy Keibler,WWE Diva,,,,,,,,,,,,,,,,,,,,,,,,,
188,Bruno Tonioli,10.0,26,2,2,No Theme,Stacy & Tony,Rumba,"""I'm Like a Bird""",Nelly Furtado,29,Rumba,"""I'm Like a Bird""—Nelly Furtado",Safe,Week 2,Stacy,Tony,Tony Dovolani,Stacy Keibler,WWE Diva,,,,,,,,,,,,,,,,,,,,,,,,,
189,Carrie Ann Inaba,6.0,27,2,2,No Theme,Master P & Ashly,Quickstep,"""Zoot Suit Riot""",Cherry Poppin' Daddies,16,Quickstep,"""Zoot Suit Riot""—Cherry Poppin' Daddies",Bottom two,Week 2,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
190,Len Goodman,5.0,27,2,2,No Theme,Master P & Ashly,Quickstep,"""Zoot Suit Riot""",Cherry Poppin' Daddies,16,Quickstep,"""Zoot Suit Riot""—Cherry Poppin' Daddies",Bottom two,Week 2,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
191,Bruno Tonioli,5.0,27,2,2,No Theme,Master P & Ashly,Quickstep,"""Zoot Suit Riot""",Cherry Poppin' Daddies,16,Quickstep,"""Zoot Suit Riot""—Cherry Poppin' Daddies",Bottom two,Week 2,Master P,Ashly,Ashly DelGrosso,Master P,Rapper & entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,
192,Carrie Ann Inaba,5.0,28,1,2,No Theme,Kelly & Alec,Rumba,"""Hero""",Enrique Iglesias,17,Rumba,"""Hero""—Enrique Iglesias",Safe,Week 2,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
193,Len Goodman,6.0,28,1,2,No Theme,Kelly & Alec,Rumba,"""Hero""",Enrique Iglesias,17,Rumba,"""Hero""—Enrique Iglesias",Safe,Week 2,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
194,Bruno Tonioli,6.0,28,1,2,No Theme,Kelly & Alec,Rumba,"""Hero""",Enrique Iglesias,17,Rumba,"""Hero""—Enrique Iglesias",Safe,Week 2,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
195,Carrie Ann Inaba,5.0,29,1,2,No Theme,Evander & Edyta,Quickstep,"""It Don't Mean a Thing""",Duke Ellington,14,Quickstep,"""It Don't Mean a Thing""—Duke Ellington",Safe,Week 2,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
196,Len Goodman,4.0,29,1,2,No Theme,Evander & Edyta,Quickstep,"""It Don't Mean a Thing""",Duke Ellington,14,Quickstep,"""It Don't Mean a Thing""—Duke Ellington",Safe,Week 2,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
197,Bruno Tonioli,5.0,29,1,2,No Theme,Evander & Edyta,Quickstep,"""It Don't Mean a Thing""",Duke Ellington,14,Quickstep,"""It Don't Mean a Thing""—Duke Ellington",Safe,Week 2,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
198,Carrie Ann Inaba,5.0,30,1,3,No Theme,Evander & Edyta,Jive,"""Reet Petite""",Jackie Wilson,13,Jive,"""Reet Petite""—Jackie Wilson",Eliminated,Week 3,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
199,Len Goodman,4.0,30,1,3,No Theme,Evander & Edyta,Jive,"""Reet Petite""",Jackie Wilson,13,Jive,"""Reet Petite""—Jackie Wilson",Eliminated,Week 3,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
200,Bruno Tonioli,4.0,30,1,3,No Theme,Evander & Edyta,Jive,"""Reet Petite""",Jackie Wilson,13,Jive,"""Reet Petite""—Jackie Wilson",Eliminated,Week 3,Evander,Edyta,Edyta Śliwińska,Evander Holyfield,Heavyweight boxer,,,,,,,,,,,,,,,,,,,,,,,,,
201,Carrie Ann Inaba,8.0,31,2,2,No Theme,Giselle & Jonathan,Rumba,"""Take My Breath Away""",Berlin,24,Rumba,"""Take My Breath Away""—Berlin",Safe,Week 2,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
202,Len Goodman,8.0,31,2,2,No Theme,Giselle & Jonathan,Rumba,"""Take My Breath Away""",Berlin,24,Rumba,"""Take My Breath Away""—Berlin",Safe,Week 2,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
203,Bruno Tonioli,8.0,31,2,2,No Theme,Giselle & Jonathan,Rumba,"""Take My Breath Away""",Berlin,24,Rumba,"""Take My Breath Away""—Berlin",Safe,Week 2,Giselle,Jonathan,Jonathan Roberts,Giselle Fernandez,Television journalist,,,,,,,,,,,,,,,,,,,,,,,,,
204,Carrie Ann Inaba,7.0,32,2,3,No Theme,Jerry & Anna,Jive,"""Do You Love Me""",The Contours,19,Jive,"""Do You Love Me""—The Contours",Safe,Week 3,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
205,Len Goodman,6.0,32,2,3,No Theme,Jerry & Anna,Jive,"""Do You Love Me""",The Contours,19,Jive,"""Do You Love Me""—The Contours",Safe,Week 3,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
206,Bruno Tonioli,6.0,32,2,3,No Theme,Jerry & Anna,Jive,"""Do You Love Me""",The Contours,19,Jive,"""Do You Love Me""—The Contours",Safe,Week 3,Jerry,Anna,Anna Trebunskaya,Jerry Rice,NFL wide receiver,,,,,,,,,,,,,,,,,,,,,,,,,
207,Carrie Ann Inaba,8.0,33,1,3,No Theme,Rachel & Jonathan,Tango,"""Toxic""",Britney Spears,26,Tango,"""Toxic""—Britney Spears",Safe,Week 3,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
208,Len Goodman,9.0,33,1,3,No Theme,Rachel & Jonathan,Tango,"""Toxic""",Britney Spears,26,Tango,"""Toxic""—Britney Spears",Safe,Week 3,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
209,Bruno Tonioli,9.0,33,1,3,No Theme,Rachel & Jonathan,Tango,"""Toxic""",Britney Spears,26,Tango,"""Toxic""—Britney Spears",Safe,Week 3,Rachel,Jonathan,Jonathan Roberts,Rachel Hunter,Supermodel,,,,,,,,,,,,,,,,,,,,,,,,,
210,Carrie Ann Inaba,6.0,34,1,3,No Theme,Kelly & Alec,Jive,"""Footloose""",Kenny Loggins,21,Jive,"""Footloose""—Kenny Loggins",Safe,Week 3,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
211,Len Goodman,7.0,34,1,3,No Theme,Kelly & Alec,Jive,"""Footloose""",Kenny Loggins,21,Jive,"""Footloose""—Kenny Loggins",Safe,Week 3,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
212,Bruno Tonioli,8.0,34,1,3,No Theme,Kelly & Alec,Jive,"""Footloose""",Kenny Loggins,21,Jive,"""Footloose""—Kenny Loggins",Safe,Week 3,Kelly,Alec,Alec Mazo,Kelly Monaco,General Hospital actress,,,,,,,,,,,,,,,,,,,,,,,,,
